Alias,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate_Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub_Year,Pub_Date,Author,Title
DS9,SAOImage DS9,0,"and SAOImage <em>DS9</em> were used extensively in this work. Part of this work is based on archival data, software,",FALSE,2012ApJ...750L..35M,2012arXiv1203.4230M,Swift|CfA,The Astrophysical Journal,2012arXiv1203.4230M|2012ApJ...750L..35M|10.1088/2041-8205/750/2/L35|2012arXiv1203.4230M|10.1088/2041-8205/750/2/L35|arXiv:1203.4230,10.1088/2041-8205/750/2/L35,2012,2012-05-00,"Massaro, F.",Searching for γ-Ray Blazar Candidates among the Unidentified INTEGRAL Sources
DS9,SAOImage DS9,0,",44http:&#x2F;&#x2F;heasarc.nasa.gov&#x2F;xanadu&#x2F;xspec and SAOimage <em>DS9</em>.55http:&#x2F;&#x2F;ds9.si.edu 2.2.Gemini: Optical Imaging",FALSE,2014ApJ...789...64L,2014arXiv1406.4804L,NOAO|Gemini|Chandra|HST,The Astrophysical Journal,2014arXiv1406.4804L|2014ApJ...789...64L|10.1088/0004-637X/789/1/64|arXiv:1406.4804|2014arXiv1406.4804L|10.1088/0004-637X/789/1/64,10.1088/0004-637X/789/1/64,2014,2014-07-00,"Laycock, Silas",A Transient Supergiant X-Ray Binary in IC 10: An Extragalactic SFXT?
DS9,SAOImage DS9,0,"0808118 and NASA grant NNX09AH78G. This research made use of SAOImage <em>DS9,</em> developed by Smithsonian",FALSE,2011MNRAS.417..172F,2011MNRAS.tmp.1408F|2011arXiv1105.1735F,XMM|Chandra|HST,Monthly Notices of the Royal Astronomical Society,2011MNRAS.tmp.1408F|2011arXiv1105.1735F|2011MNRAS.417..172F|10.1111/j.1365-2966.2011.19034.x|arXiv:1105.1735|2011MNRAS.tmp.1408F|2011arXiv1105.1735F|10.1111/j.1365-2966.2011.19034.x,10.1111/j.1365-2966.2011.19034.x,2011,2011-10-00,"Fabian, A. C.",The energy source of the filaments around the giant galaxy NGC 1275
DS9,SAOImage DS9,0,"the ellipses, using the tools of the SAOImage <em>DS9</em> software (see examples in Fig. 1). The center of ellipses",TRUE,2013AstBu..68..371S,2013arXiv1311.4138S,,Astrophysical Bulletin,2013arXiv1311.4138S|2013AstBu..68..371S|10.1134/S1990341313040019|2013arXiv1311.4138S|10.1134/S1990341313040019|arXiv:1311.4138,10.1134/S1990341313040019,2013,2013-10-00,"Smirnova, K. I.",Are polar rings indeed polar?
DS9,SAOImage DS9,0,"at their capabilities in displaying 3D cubes, <em>DS9</em> is able to display a cube as individual slices and play through",FALSE,2005astro.ph..6604B,,CfA,arXiv e-prints,2005astro.ph..6604B|arXiv:astro-ph/0506604,,2005,2005-06-00,"Borkin, Michelle A.",Demonstration of the applicability of 3D Slicer to Astronomical Data Using 13CO and C18O Observations of IC348
DS9,SAOImage DS9,0,using the SAOImage <em>DS9</em> package. Typical errors of positions of the sources is about one arc second. In order,FALSE,2015SerAJ.191...67V,2015SerAJ.tmp....2V|2015arXiv151105307V,,Serbian Astronomical Journal,2015SerAJ.tmp....2V|2015arXiv151105307V|2015SerAJ.191...67V|10.2298/SAJ150911002V|2015SerAJ.tmp....2V|arXiv:1511.05307|2015arXiv151105307V|10.2298/SAJ150911002V,10.2298/SAJ150911002V,2015,2015-12-00,"Vučetić, M. M.",Optical Observations of the Nearby Galaxy IC342 With Narrow Band [S II] and Hα Filters. II - Detection of 16 Optically-Identified Supernova Remnant Candidates
DS9,SAOImage DS9,0,"(, , ). The color image has then been assembled using <em>DS9</em> (http:&#x2F;&#x2F;ds9.si.edu&#x2F;site&#x2F;Home.html). The 0.2 by 0.2 arcsec",TRUE,2016ApJ...819..165C,2015arXiv151207667C,ESO/Telescopes,The Astrophysical Journal,2015arXiv151207667C|2016ApJ...819..165C|10.3847/0004-637X/819/2/165|arXiv:1512.07667|2015arXiv151207667C|10.3847/0004-637X/819/2/165,10.3847/0004-637X/819/2/165,2016,2016-03-00,"Conn, Blair C.","MUSE-ings on AM1354-250: Collisions, Shocks, and Rings"
DS9,SAOImage DS9,0,was used for extraction and spectral fitting and the <em>DS9</em> software for imaging. Analysis was sometimes difficult,FALSE,2006ApJ...652.1277S,2006astro.ph..8485S,Chandra|CfA,The Astrophysical Journal,2006astro.ph..8485S|2006ApJ...652.1277S|10.1086/508532|2006astro.ph..8485S|arXiv:astro-ph/0608485|10.1086/508532,10.1086/508532,2006,2006-12-00,"Seward, F. D.",Faint X-Ray Structure in the Crab Pulsar Wind Nebula
DS9,SAOImage DS9,0,"of sharpness due to the smearing in the edges. Direct smoothening <em>(DS),9</em> enhanced direct smoothening (EDS),10",TRUE,2013JARS....7.3461V,,,Journal of Applied Remote Sensing,2013JARS....7.3461V|10.1117/1.JRS.7.073461|10.1117/1.JRS.7.073461,10.1117/1.JRS.7.073461,2013,2013-01-00,"Vasuki, Perumal",Particle swarm optimization-based despeckling and decluttering of wavelet packet transformed synthetic aperture radar images
DS9,SAOImage DS9,0,".1-10.8 μm and 9.15-9.37 μm range are shown in Fig. 7 and Fig. 8, respectively. We used SAOImage <em>DS9</em> built",FALSE,2012SPIE.8446E..3YH,,,Ground-based and Airborne Instrumentation for Astronomy IV,2012SPIE.8446E..3YH|10.1117/12.925734|10.1117/12.925734,10.1117/12.925734,2012,2012-09-00,"Hirahara, Yasuhiro",First light observation of GIGMICS (germanium immersion grating mid-infrared cryogenic spectrograph) by Kanata 1.5-m Telescope at Higashi-Hiroshima Observatory
DS9,SAOImage DS9,0,"For better display, the grey-scale in this figure is adjusted with the IRAF zscale algorithm in <em>DS9</em> (Smithsonian",TRUE,2017MNRAS.470.1950J,,,Monthly Notices of the Royal Astronomical Society,2017MNRAS.470.1950J|10.1093/mnras/stx1336|10.1093/mnras/stx1336,10.1093/mnras/stx1336,2017,2017-09-00,"Jia, Peng",Blind deconvolution with principal components analysis for wide-field and small-aperture telescopes
DS9,SAOImage DS9,0,"Ximtool using the IRAF display command, but often will run a separate instance of Ximtool or SAOImage <em>DS-9</em>",FALSE,2015arXiv150106891S,,,arXiv e-prints,2015arXiv150106891S|arXiv:1501.06891,,2015,2015-01-00,"Seaman, Rob",The NOAO KOSMOS Data Handling System
DS9,SAOImage DS9,0,"Features of SAOImage <em>DS9</em>,” in [Astronomical Data Analysis Software and Systems XII], Payne, H. E.,",FALSE,2014SPIE.9152E..2UY,,,Software and Cyberinfrastructure for Astronomy III,2014SPIE.9152E..2UY|10.1117/12.2056763|10.1117/12.2056763,10.1117/12.2056763,2014,2014-07-00,"Young, Michael D.",Integrating the ODI-PPA scientific gateway with the QuickReduce pipeline for on-demand processing
DS9,SAOImage DS9,0,"bottom, north, top). The scaling is linear, from 10 to 300 counts pixel1, in the B color table of <em>DS9.</em>",FALSE,2009ApJ...696.2195R,,Magellan,The Astrophysical Journal,2009ApJ...696.2195R|10.1088/0004-637X/696/2/2195|10.1088/0004-637X/696/2/2195,10.1088/0004-637X/696/2/2195,2009,2009-05-00,"Rakowski, Cara E.",The Hα Diagnostic of Electron Heating: The Case of DEM L71
DS9,SAOImage DS9,0,with other packages such as <em>DS9</em>.66http:&#x2F;&#x2F;ds9.si.edu.PynPlot also includes functions for showing animations through,FALSE,2015A&C....10..107A,2014arXiv1405.3284A,,Astronomy and Computing,2014arXiv1405.3284A|2015A&C....10..107A|10.1016/j.ascom.2015.01.003|arXiv:1405.3284|10.1016/j.ascom.2015.01.003|2014arXiv1405.3284A,10.1016/j.ascom.2015.01.003,2015,2015-04-00,"Amara, A.",PynPoint code for exoplanet imaging
DS9,SAOImage DS9,0,(the so-called pseudo-conformal) was used for constructing exact blow-up solutions for the <em>DS9</em>,TRUE,2016JMP....57f3502G,2015arXiv151104251G,,Journal of Mathematical Physics,2015arXiv151104251G|2016JMP....57f3502G|10.1063/1.4953372|arXiv:1511.04251|10.1063/1.4953372|2015arXiv151104251G,10.1063/1.4953372,2016,2016-06-00,"Güngör, F.",Variable coefficient Davey-Stewartson system with a Kac-Moody-Virasoro symmetry algebra
DS9,SAOImage DS9,0,70% of total height DS8 Percentage of returns below 80% of total height <em>DS9</em> Percentage of returns,FALSE,2011JPRS...66...28Y,2011IJPRS..66...28Y,,ISPRS Journal of Photogrammetry and Remote Sensing,2011IJPRS..66...28Y|2011JPRS...66...28Y|10.1016/j.isprsjprs.2010.08.003|2011IJPRS..66...28Y|10.1016/j.isprsjprs.2010.08.003,10.1016/j.isprsjprs.2010.08.003,2011,2011-00-00,"Yu, Xiaowei",Predicting individual tree attributes from airborne laser point clouds based on the random forests technique
DS9,SAOImage DS9,0,"cosmic rays) were visually identified with the programme <em>DS9,</em> and they were corrected with cubic spline",FALSE,2016A&A...593A..74S,2016arXiv160700012S,Leiden Observatory|ESO/Telescopes|CfA,Astronomy and Astrophysics,2016arXiv160700012S|2016A&A...593A..74S|10.1051/0004-6361/201628908|10.1051/0004-6361/201628908|arXiv:1607.00012|2016arXiv160700012S,10.1051/0004-6361/201628908,2016,2016-09-00,"Schwarz, Henriette",The slow spin of the young substellar companion GQ Lupi b and its orbital configuration
DS9,SAOImage DS9,0,"Homepage, http:&#x2F;&#x2F;www.teragrid.org W. A. Joye &amp; E. Mandel, “New Features of SAOImage <em>DS9”,</em> in Astronomical",FALSE,2006SPIE.6270E..23N,2006SPIE.6270E..68N|2006astro.ph..8246N,,Society of Photo-Optical Instrumentation Engineers (SPIE) Conference Series,2006SPIE.6270E..68N|2006astro.ph..8246N|2006SPIE.6270E..23N|10.1117/12.671017|10.1117/12.671017|arXiv:astro-ph/0608246|2006SPIE.6270E..68N|2006astro.ph..8246N,10.1117/12.671017,2006,2006-06-00,"Ngeow, C.",Cyber-infrastructure to support science and data management for the Dark Energy Survey
DS9,SAOImage DS9,0,are shown in Figs and . These MWP ;heat maps are available at http:&#x2F;&#x2F;data.milkywayproject.org as FITS and <em>DS9</em>,FALSE,2012MNRAS.424.2442S,2012MNRAS.tmp.3404S|2012arXiv1201.6357S,Spitzer|CfA,Monthly Notices of the Royal Astronomical Society,2012MNRAS.tmp.3404S|2012arXiv1201.6357S|2012MNRAS.424.2442S|10.1111/j.1365-2966.2012.20770.x|arXiv:1201.6357|10.1111/j.1365-2966.2012.20770.x|2012MNRAS.tmp.3404S|2012arXiv1201.6357S,10.1111/j.1365-2966.2012.20770.x,2012,2012-08-00,"Simpson, R. J.",The Milky Way Project First Data Release: a bubblier Galactic disc
DS9,SAOImage DS9,0,"v5.3.3, CIAO v2.2, EXSAS&#x2F;MIDAS 1.2&#x2F;1.4, and FTOOLS v5.1 software packages, the imaging application <em>DS9</em>",FALSE,2003A&A...402..457P,2003astro.ph..2546P,XMM|Chandra,Astronomy and Astrophysics,2003astro.ph..2546P|10.1051/0004-6361:20030274|2003A&A...402..457P|arXiv:astro-ph/0302546|10.1051/0004-6361:20030274|2003astro.ph..2546P,10.1051/0004-6361:20030274,2003,2003-05-00,"Pietsch, W.",RX J004717.4-251811: The first eclipsing X-ray binary outside  the Local Group
DS9,SAOImage DS9,0,"with <em>DS9</em> and defined the region files to locate the position, with their errors, of both WISE sources",FALSE,2013ApJS..206...17M,2013arXiv1308.0026M,Swift|CfA,The Astrophysical Journal Supplement Series,2013arXiv1308.0026M|10.1088/0067-0049/206/2/17|2013ApJS..206...17M|2013arXiv1308.0026M|arXiv:1308.0026|10.1088/0067-0049/206/2/17,10.1088/0067-0049/206/2/17,2013,2013-06-00,"Maselli, A.",Searching for New γ-Ray Blazar Candidates in the Third Palermo BAT Hard X-Ray Catalog with WISE
DS9,SAOImage DS9,0,"Aeronautics and Space Administration. This research has made used of SAOImage <em>DS9,</em> developed by the Smithsonian Astrophysical Observatory (SAO).",TRUE,2012MNRAS.419.2338O,2011MNRAS.tmp.1863O|2011arXiv1109.4895O,Swift|ESO/Telescopes|Chandra|HST|CfA,Monthly Notices of the Royal Astronomical Society,2011MNRAS.tmp.1863O|2011arXiv1109.4895O|10.1111/j.1365-2966.2011.19882.x|2012MNRAS.419.2338O|2011MNRAS.tmp.1863O|arXiv:1109.4895|10.1111/j.1365-2966.2011.19882.x|2011arXiv1109.4895O,10.1111/j.1365-2966.2011.19882.x,2012,2012-01-00,"Orienti, M.",Complex particle acceleration processes in the hotspots of 3C 105 and 3C 445
DS9,SAOImage DS9,0,The pipeline requires an astronomical imaging and data visualization application like <em>DS9</em> (Joye Mandel 2003),TRUE,2006AJ....132.1384D,2006astro.ph..6138D,ESO/Telescopes,The Astronomical Journal,2006astro.ph..6138D|10.1086/506562|2006AJ....132.1384D|arXiv:astro-ph/0606138|2006astro.ph..6138D|10.1086/506562,10.1086/506562,2006,2006-09-00,"Dunn, Laura P.",First Results from SAPAC: Toward a Three-dimensional Picture of the Fornax Cluster Core
DS9,SAOImage DS9,0,"processing package SAOimage <em>DS9,</em> developed by Smithsonian Astrophysical Observatory, which provided",FALSE,2008ApJS..175..165B,2007arXiv0710.5253B,NOAO,The Astrophysical Journal Supplement Series,2007arXiv0710.5253B|10.1086/523897|2008ApJS..175..165B|arXiv:0710.5253|2007arXiv0710.5253B|10.1086/523897,10.1086/523897,2008,2008-03-00,"Book, Laura G.",Structure of Supergiant Shells in the Large Magellanic Cloud
DS9,SAOImage DS9,0,with the Mimir H-band image using SAO <em>DS9.</em> The minor axis locus was then defined to be the line perpendicular,FALSE,2014ApJ...786...41M,2014arXiv1403.3587M,Spitzer,The Astrophysical Journal,2014arXiv1403.3587M|10.1088/0004-637X/786/1/41|2014ApJ...786...41M|2014arXiv1403.3587M|arXiv:1403.3587|10.1088/0004-637X/786/1/41,10.1088/0004-637X/786/1/41,2014,2014-05-00,"Montgomery, J. D.",Near-infrared Polarimetry of the Edge-on Galaxy NGC 891
DS9,SAOImage DS9,0,that we interpret as a stellar stream (Figure5). We measured the length of the stream with the SAOImage <em>DS9</em> tool,TRUE,2012AJ....144..190L,2012arXiv1211.3764L,NOAO,The Astronomical Journal,2012arXiv1211.3764L|10.1088/0004-6256/144/6/190|2012AJ....144..190L|2012arXiv1211.3764L|10.1088/0004-6256/144/6/190|arXiv:1211.3764,10.1088/0004-6256/144/6/190,2012,2012-12-00,"Ludwig, Johannes","Giant Galaxies, Dwarfs, and Debris Survey. I. Dwarf Galaxies and Tidal Features around NGC 7331"
DS9,SAOImage DS9,0,we used the standard tools of XMM-SAS software v. 5.2 and HEAsoft Xspec (11.0.1). The images are prepared with <em>DS9</em> v.,TRUE,2002A&A...392..817F,2002astro.ph..6418F,XMM,Astronomy and Astrophysics,2002astro.ph..6418F|10.1051/0004-6361:20020950|2002A&A...392..817F|2002astro.ph..6418F|10.1051/0004-6361:20020950|arXiv:astro-ph/0206418,10.1051/0004-6361:20020950,2002,2002-09-00,"Foschini, L.",XMM-Newton observations of ultraluminous X-ray sources in nearby galaxies
DS9,SAOImage DS9,0,filtered data sets by reading into SAOImage <em>DS9</em> (2014). They were then overlain with the Tycho-2 star,TRUE,2015Icar..257..207M,,,Icarus,2015Icar..257..207M|10.1016/j.icarus.2015.04.038|10.1016/j.icarus.2015.04.038,10.1016/j.icarus.2015.04.038,2015,2015-09-00,"McFadden, Lucy A.",Vesta's missing moons: Comprehensive search for natural satellites of Vesta by the Dawn spacecraft
