Software_Package,File_Name,count
Astropy,apj_836_2_174.xml,3
Astropy,apj_842_2_128.xml,3
Astropy,apj_843_1_31.xml,3
Astropy,apj_843_1_63.xml,3
Astropy,apj_843_2_136.xml,3
Astropy,apj_846_1_13.xml,3
Astropy,apj_849_1_55.xml,3
Astropy,apj_850_1_74.xml,3
Astropy,apj_854_1_12.xml,3
Astropy,apj_854_2_147.xml,3
Astropy,apj_856_1_2.xml,3
Astropy,apj_856_2_133.xml,3
Astropy,apj_857_1_7.xml,3
Astropy,apjl_844_1_L6.xml,3
Astropy,apjl_848_2_L28.xml,3
Astropy,apjl_852_1_L2.xml,3
Astropy,apjs_219_1_14.xml,3
Astropy,apjs_225_1_8.xml,3
Astropy,apjs_230_1_9.xml,3
Astropy,apjs_233_1_1.xml,3
Astropy,aj_152_6_178.xml,2
Astropy,aj_155_4_148.xml,2
Astropy,apj_768_1_50.xml,2
Astropy,apj_790_1_43.xml,2
Astropy,apj_812_1_12.xml,2
Astropy,apj_813_2_102.xml,2
Astropy,apj_818_1_73.xml,2
Astropy,apj_822_2_97.xml,2
Astropy,apj_827_2_149.xml,2
Astropy,apj_831_1_32.xml,2
Astropy,apj_832_1_8.xml,2
Astropy,apj_832_2_110.xml,2
Astropy,apj_833_2_183.xml,2
Astropy,apj_835_2_222.xml,2
Astropy,apj_837_1_96.xml,2
Astropy,apj_840_1_57.xml,2
Astropy,apj_843_2_126.xml,2
Astropy,apj_849_2_91.xml,2
Astropy,apj_851_1_13.xml,2
Astropy,apj_853_1_81.xml,2
Astropy,apj_854_2_82.xml,2
Astropy,apj_855_1_6.xml,2
Astropy,apj_857_2_109.xml,2
Astropy,apjl_856_2_L25.xml,2
Astropy,apjs_230_2_20.xml,2
Astropy,aj_151_1_3.xml,1
Astropy,aj_151_6_158.xml,1
Astropy,aj_152_1_9.xml,1
Astropy,aj_152_6_212.xml,1
Astropy,aj_153_2_58.xml,1
Astropy,aj_153_6_262.xml,1
Astropy,aj_154_1_28.xml,1
Astropy,aj_154_3_101.xml,1
Astropy,aj_154_5_196.xml,1
Astropy,aj_155_2_95.xml,1
Astropy,apj_752_1_45.xml,1
Astropy,apj_782_1_29.xml,1
Astropy,apj_804_2_83.xml,1
Astropy,apj_814_2_108.xml,1
Astropy,apj_815_1_23.xml,1
Astropy,apj_819_2_160.xml,1
Astropy,apj_820_1_18.xml,1
Astropy,apj_820_2_121.xml,1
Astropy,apj_824_1_52.xml,1
Astropy,apj_825_2_146.xml,1
Astropy,apj_826_2_191.xml,1
Astropy,apj_828_1_32.xml,1
Astropy,apj_829_2_93.xml,1
Astropy,apj_831_1_11.xml,1
Astropy,apj_831_2_145.xml,1
Astropy,apj_832_1_67.xml,1
Astropy,apj_832_2_148.xml,1
Astropy,apj_833_1_45.xml,1
Astropy,apj_833_2_281.xml,1
Astropy,apj_835_2_254.xml,1
Astropy,apj_836_1_115.xml,1
Astropy,apj_837_1_48.xml,1
Astropy,apj_840_1_49.xml,1
Astropy,apj_840_1_8.xml,1
Astropy,apj_844_1_46.xml,1
Astropy,apj_844_2_160.xml,1
Astropy,apj_845_1_84.xml,1
Astropy,apj_845_2_134.xml,1
Astropy,apj_846_1_24.xml,1
Astropy,apj_846_1_39.xml,1
Astropy,apj_847_1_20.xml,1
Astropy,apj_847_1_44.xml,1
Astropy,apj_853_2_167.xml,1
Astropy,apj_856_2_166.xml,1
Astropy,apj_856_2_167.xml,1
Astropy,apjl_834_2_L17.xml,1
Astropy,apjl_835_1_L8.xml,1
Astropy,apjl_846_2_L19.xml,1
Astropy,apjl_846_2_L20.xml,1
Astropy,apjl_851_1_L19.xml,1
Astropy,apjl_851_1_L7.xml,1
Astropy,apjl_855_1_L6.xml,1
Astropy,apjl_856_1_L4.xml,1
Astropy,apjs_231_1_13.xml,1
Astropy,apjs_235_1_10.xml,1
Astropy,apjs_235_2_36.xml,1
Astropy,apjs_235_2_42.xml,1
